layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,boundary_ratio,boundary_suppression,num_observations
22,1,0.2409072386225517,0.248035025282018,0.0871887668599714,0.2664883490296625,0.7221763187804895,0.9118026347309544,0.08819736985005876,0.4216261547509729,0.046617535712767666,0.12910861594473202,0.19940751448518826,0.352756916359067,36483.88674055823,9.914409692829098,0.22183723389024262,0.7781627661097574,80
22,2,0.25295959230508414,0.25904755689821,0.08504805988909338,0.2633103907325389,0.7291755427457439,0.890037463658919,0.10996254456145287,0.41780369307659876,0.04945749054155842,0.13861734993764144,0.21099654839325138,0.3295339711010456,13338.621716549455,9.169649062290718,0.19624436100754963,0.8037556389924504,80
22,3,0.29519285782719923,0.29455720919810996,0.12348980480338059,0.4585234897782044,0.7492234357203159,0.9553375260622674,0.04466247158945118,0.5091880314784023,0.05667989460228741,0.16099803487306638,0.2479535863682211,0.4117612220346928,336167.9689615296,11.898259430076816,0.22435410752274185,0.7756458924772581,80
23,0,0.2624441543806812,0.26751380529539537,0.09038287560188339,0.2878101442215987,0.7062767126744773,0.8357878494155646,0.16421213848373395,0.43396511188989767,0.053147090071098746,0.1410525568965852,0.21739853465243483,0.3343508906662464,22109.606009935356,9.270382945889825,0.17433763943755023,0.8256623605624498,80
23,1,0.2885516013738961,0.3010913155009944,0.12010021999918408,0.41827695907233303,0.7140415786691177,0.9543863763503155,0.045613621168594465,0.523249525937053,0.06305498261768946,0.17106058008596148,0.2656760118034266,0.40940450616180896,176689.9911565822,11.228827053653763,0.2573582567951972,0.7426417432048028,80
23,2,0.2538943044285009,0.2399171149755428,0.10082146463197694,0.34419620364286324,0.7554479365588302,0.9591388021675474,0.04086119957397415,0.45065481022981013,0.058342153632792194,0.14588718194604816,0.21792263228702677,0.38931423649191854,103751.35043014197,10.979336464591956,0.2195569890639267,0.7804430109360733,80
23,3,0.29415989525894876,0.3147056370150584,0.12485877187847069,0.40200828502169444,0.6652244049552901,0.8897508358856839,0.11024916810395351,0.5267137708837558,0.05980293648734201,0.17721631254592735,0.281044922660315,0.38462916724383833,29034.58551313653,9.441749032798104,0.2631016022779283,0.7368983977220717,80
24,0,0.33619830248663396,0.37507181424630603,0.15678399240352497,0.6085623160110771,0.670062705699398,0.8876301611303283,0.1123698272976055,0.5599454987509095,0.0705510894901475,0.2137230531006716,0.3228901265676473,0.3873794190585613,25013.314430210925,8.924717891037421,0.2507025931271718,0.7492974068728282,80
24,1,0.3324645763841371,0.32460613502967384,0.13413761363236434,0.4173917820255843,0.8171832466387656,0.982254032369551,0.017745972396013037,0.4882505294710987,0.053748851846325954,0.14326962323196263,0.22598669953331596,0.39036673195660115,55916.24661901766,10.332590514471947,0.17207243751273515,0.8279275624872648,80
24,2,0.2493134413683043,0.26550356189625035,0.0854472444316379,0.24450583602835207,0.7135955474600184,0.9035965593881216,0.09640343917221687,0.43247531423857427,0.049782347521636065,0.1385654990771446,0.21344210020364368,0.3371074665337801,15234.084664393773,9.202004848898827,0.22625730492099647,0.7737426950790035,80
24,3,0.3430006988895249,0.36544309366980554,0.14402181610493311,0.5483378995619673,0.7508640377495704,0.9450850409927105,0.05491496385735143,0.5411961493389881,0.06867772867057984,0.18659645270018024,0.28196309702678024,0.40520852729678153,86956.84406624295,10.648953819202656,0.21796901473122582,0.7820309852687741,80
25,0,0.2530966996036984,0.2814335409593053,0.09540060021051047,0.24625523094888516,0.6486428555891752,0.8454739877883268,0.15452601218613857,0.45540641006842303,0.04310317491993941,0.1376798895421634,0.22444881755564433,0.33870081827044485,10201.207288188289,8.504024103615071,0.24329951014504955,0.7567004898549505,80
25,1,0.2610230259655565,0.2712404996745293,0.09395961910156482,0.2921212592878782,0.7460929959723829,0.9145102466131452,0.08548975708476318,0.43351258552149796,0.04807781192585283,0.1364712733113388,0.2099686144706913,0.35463549122214316,33605.263007577494,9.886240593276252,0.20266436833985096,0.797335631660149,80
25,2,0.29842192903590603,0.3193449181225696,0.12487410817609519,0.38430737930587777,0.6854708361660238,0.923819738057295,0.07618025936617986,0.5404735723668911,0.06470155296153639,0.19091348520041157,0.29257768195395545,0.3908194310963154,18276.06724324121,9.154742844198918,0.2730505800435027,0.7269494199564972,80
25,3,0.28136752097077883,0.2941224449400682,0.1134551922075446,0.39452405893710196,0.717253180835139,0.9484870373569242,0.05151297117754883,0.5111382465814267,0.06485002034203367,0.17511263434005597,0.26153160380278717,0.39832846596837046,63117.952493669836,10.421261085999614,0.2546239028264271,0.7453760971735729,80
26,0,0.2670045733398238,0.28545408733087274,0.09918411382516115,0.25390094693508003,0.733526441493908,0.9015111076708464,0.09848887723347381,0.4489142971660076,0.045847428291875394,0.12503169979696493,0.20036185107170482,0.36604606583714483,22576.579124234493,9.70724253396946,0.20184362695874475,0.7981563730412553,80
26,1,0.3138047582526072,0.34688236858471966,0.12543504501147734,0.38537546759370905,0.7313462273370279,0.9206483902736465,0.07935161390038978,0.5222788933300266,0.057760771535056855,0.1701656297768966,0.2646216945001747,0.3906480178236961,25933.97813522419,9.796033805265518,0.21992670698402578,0.7800732930159742,80
26,2,0.25332460199947643,0.2602585372578284,0.09286525528794823,0.2218597377942658,0.7418475290679374,0.9170009928449738,0.08299900505622874,0.43306903982657696,0.038779888962276465,0.11327034614790124,0.18605898137969695,0.36244927123188975,21153.971941368214,9.644065122211469,0.2032841031395801,0.7967158968604199,80
26,3,0.2596796860211079,0.2862504326736347,0.09913477798780371,0.2685919131516472,0.6652661201686355,0.8582237186237561,0.14177628357099728,0.47683695708879076,0.04716210847290507,0.14144361717098264,0.2270714909252493,0.3674087129533291,21520.318852365242,9.472222881078721,0.24099785504087765,0.7590021449591224,80
27,0,0.23447703095311426,0.24373540673544752,0.08073314330695289,0.2046073308544924,0.7354848021953918,0.9041771842273363,0.0958228207260771,0.40442848311926616,0.040964172805730545,0.11684897282925069,0.18751364179603186,0.33872633054852486,17303.05461920171,9.259009322497457,0.20421860603261366,0.7957813939673863,80
27,1,0.3832129230271716,0.4451305947580337,0.1905812958156141,0.9965832067006213,0.6741088788194878,0.9021195480925245,0.0978804612609094,0.643698020024364,0.1422848770704123,0.31552055621231956,0.43035282323488977,0.4878096197005107,247317.76572811836,10.61973576726915,0.28118784032320676,0.7188121596767931,80
27,2,0.23204927691107174,0.2322931491549305,0.07770648336883598,0.17719754334079815,0.7525600227975539,0.8989028703974254,0.10109713678582974,0.3870589307088296,0.036137716159376033,0.10558521353234666,0.17043222263142455,0.3285973496735096,13333.917860149222,8.994228232608808,0.18076983441638195,0.819230165583618,80
27,3,0.21916128335770635,0.22155989303820664,0.07228751948427672,0.15562689929104748,0.7407865999904742,0.8964098236260121,0.10359016972049298,0.3743644877500723,0.035851452889888995,0.09861642917524162,0.15895125905037766,0.32167540267109873,8598.003205688037,8.698731522498656,0.19074664148468978,0.8092533585153102,80
