name,label,bin,x,mean_density
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),134,0.6725,7.14747469438797e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),135,0.6775,7.5221769943060024e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),136,0.6825,8.428534783888608e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),137,0.6875,8.527376069521e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),138,0.6925,8.216727305157942e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),139,0.6975,8.738937984682188e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),140,0.7025,1.1483024276718165e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),141,0.7074999999999999,2.1246780306682922e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),142,0.7124999999999999,1.0063136219936755e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),143,0.7174999999999999,8.61144352321779e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),144,0.7224999999999999,5.772087531243285e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),145,0.7274999999999999,5.762437435155984e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),146,0.7324999999999999,5.5699557768613365e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),147,0.7374999999999999,6.411638456224214e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),148,0.7424999999999999,6.094364770043674e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),149,0.7474999999999999,6.490150521390855e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),150,0.7525,7.173145409719187e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),151,0.7575,9.589200349832286e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),152,0.7625,7.359803183654938e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),153,0.7675,8.900151962214814e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),154,0.7725,7.69833952420283e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),155,0.7775,7.769160869689326e-06
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),156,0.7825,7.388338157657667e-06
