name,label,bin,x,mean_density,local_density,global_density
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),162,0.8125,1.218974631456149e-06,9.688589882119101e-07,1.4690902747003877e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),163,0.8175,9.428333040010069e-07,7.508345203989717e-07,1.134832087603042e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),164,0.8225,1.1228591643787565e-06,9.531629814318876e-07,1.2925553473256253e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),165,0.8275,6.881753376676767e-07,5.657853827350274e-07,8.105652926003261e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),166,0.8325,1.008534023786264e-06,8.736617555119405e-07,1.1434062920605875e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),167,0.8374999999999999,5.477581430974559e-07,5.088349865900454e-07,5.866812996048663e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),168,0.8424999999999999,6.343586983957396e-07,5.250182947439239e-07,7.436991020475554e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),169,0.8474999999999999,7.550004547900764e-07,6.643658504604641e-07,8.456350591196886e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),170,0.8524999999999999,7.226553481335226e-07,6.299011344270054e-07,8.154095618400399e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),171,0.8574999999999999,5.756034653359166e-07,5.224089493692321e-07,6.28797981302601e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),172,0.8624999999999999,7.990695343502402e-07,7.244332148762364e-07,8.737058538242439e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),173,0.8674999999999999,6.321907842935355e-07,5.83959084516599e-07,6.804224840704722e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),174,0.8724999999999999,7.329152040824738e-07,6.617187965827855e-07,8.041116115821621e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),175,0.8775,1.0079858537689494e-06,9.367380116032109e-07,1.0792336959346876e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),176,0.8825,9.935344179114379e-07,7.825785002881145e-07,1.2044903355347612e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),177,0.8875,5.563735823800795e-07,5.12698026763506e-07,6.000491379966531e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),178,0.8925,9.947885522316417e-07,8.060678088181053e-07,1.1835092956451781e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),179,0.8975,8.770025234282132e-07,8.509734012055301e-07,9.030316456508964e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),180,0.9025,3.6288471554663763e-06,3.039481376682878e-06,4.218212934249875e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),181,0.9075,1.2950844419736185e-06,1.0905274072976162e-06,1.4996414766496206e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),182,0.9125,1.1950808880913298e-06,9.753223082498153e-07,1.4148394679328443e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),183,0.9175,7.426125512617026e-07,6.149693112839876e-07,8.702557912394176e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),184,0.9225,1.052390322188655e-06,8.665789741663892e-07,1.2382016702109207e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),185,0.9275,7.172585385311386e-07,6.473303660722454e-07,7.871867109900319e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),186,0.9325,8.740854551904574e-07,7.068582854279677e-07,1.0413126249529472e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),187,0.9375,6.762740691255788e-07,6.005646519773628e-07,7.519834862737948e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),188,0.9425,8.323917423272827e-07,6.631623088131684e-07,1.0016211758413971e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),189,0.9475,4.938068904891679e-07,4.419182835541895e-07,5.456954974241463e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),190,0.9525,9.080408470854958e-07,7.372215610043245e-07,1.0788601331666671e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),191,0.9575,5.287650713471846e-07,4.948042169010998e-07,5.627259257932695e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),192,0.9624999999999999,7.516600472204767e-07,6.344282529166126e-07,8.688918415243409e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),193,0.9674999999999999,7.206713910079543e-07,6.205963986514819e-07,8.207463833644267e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),194,0.9724999999999999,6.762204023402774e-07,6.128057736175054e-07,7.396350310630493e-07
